West Des Moines, IA;United States;Iowa;West Des Moines
Topanga, CA USA;United States;California;Topanga
Amherst, MA United States;United States;Massachusetts;Amherst
Lynn, MA United States;United States;Massachusetts;Lynn
Lancaster, California;United States;California;Lancaster
Indianapolis, Indiana USA;United States;Indiana;Indianapolis
IN, United States;United States;Indiana; 
Braintree, MA United States;United States;Massachusetts;Braintree
NH , CT;United States;Connecticut; 
CO;United States;Colorado; 
Holland, MA USA;United States;Massachusetts;Holland
Phoenixville, PA United States;United States;Pennsylvania;Phoenixville
Cathlamet, WA USA;United States;Washington;Cathlamet
Speechwriter in Chicago, IL USA;United States;Illinois;Chicago
Prichard, Alabama USA;United States;Alabama;Prichard
West Springfield, MA United States;United States;Massachusetts;West Springfield
Cos Cob, CT United States;United States;Connecticut;Greenwich
Louisville, TN United States;United States;Tennessee;Louisville
Mentally in Paris, France;France;Île-de-France;Paris
HUMACAO, PUERTO RICO;Puerto Rico;Humacao;Humacao
New Albany, Indiana;United States;Indiana;New Albany
Honolulu, HI United States;United States;Hawaii;Honolulu
Encinitas, CA United States;United States;California;Encinitas
troy ohio;United States;Ohio;Troy
Oregon United States;United States;Oregon; 
Pineville, North Carolina United States;United States;North Carolina;Pineville
Salt Lake City, UT;United States;Utah;Salt Lake City
NC United States;United States;North Carolina; 
Ontario, Canada;Canada;Ontario; 
Grapevine, TX;United States;Texas;Grapevine
Tacoma, Washington;United States;Washington;Tacoma
Washington D.C.;United States;District of Columbia;Washington
Clarksville, TN;United States;Tennessee;Clarksville
Slovenia, Europe;Slovenia; ; 
Lexington, MA USA;United States;Massachusetts;Lexington
Keller, TX;United States;Texas;Keller
Wilkes-Barre, PA United States;United States;Pennsylvania;Wilkes-Barre
Kingston, Massachusetts USA;United States;Massachusetts;Kingston
the West;Cameroon;West; 
Crossroads America;United States;Texas;Cross Roads
Bossley Park, NSW Australia;Australia;New South Wales;Bossley Park
Decatur, GA United States;United States;Georgia;Decatur
Guatemala, Guatemala;Guatemala;Guatemala;Guatemala City
Laurel, MD USA;United States;Maryland;Laurel
Pasadena, CA;United States;California;Pasadena
Redmond, WA;United States;Washington;Redmond
Boston suburbs, MA, United States;United States;Massachusetts;Bedford
Georgetown,Texas;United States;Texas;Georgetown
Richmond, Virginia;United States;Virginia;Richmond
Norton, Massachusetts USA;United States;Massachusetts;Norton
Presque Isle, ME, United States;United States;Maine;Presque Isle
USA East Coast;United States;California;Newport Beach
Laguna Beach, Calif.;United States;California;Laguna Beach
CT USA;United States;Connecticut; 
San Francisco, ca United States;United States;California;San Francisco
STAMFORD, CT USA;United States;Connecticut;Stamford
Atlanta, GA United States;United States;Georgia;Atlanta
Palm Desert, CA United States;United States;California;Palm Desert
Montreal, Qc;Canada;Quebec;Montreal
Southern Illinois USA;United States;Illinois; 
Kingston, PA USA;United States;Pennsylvania;Kingston
Newburyport, MA United States;United States;Massachusetts;Newburyport
Las Vegas, Nevada United States;United States;Nevada;Las Vegas
Teacher in Finland;Philippines;Metro Manila; 
Eddington, ME USA;United States;Maine;Eddington
Berlin;Germany;Berlin;Berlin
Raleigh, NC USA;United States;North Carolina;Raleigh
Lancaster OH;United States;Ohio;Lancaster
Anahuac, Texas USA;United States;Texas;Anahuac
Iowa City, Iowa United States;United States;Iowa;Iowa City
Scranton, PA;United States;Pennsylvania;Scranton
MA/NH Border, USA;United States;Massachusetts;Lawrence
Macon,Georgia;United States;Georgia;Macon
Rockville, MD USA;United States;Maryland;Rockville
FLOWER MOUND, TX USA;United States;Texas;Flower Mound
Charlottesville,VA;United States;Virginia;Charlottesville
Philadelphia, Pa United States;United States;Pennsylvania;Philadelphia
Worcester, MA;United States;Massachusetts;Worcester
West Viriginia;United States;West Virginia; 
san marcos, tx United States;United States;Texas;San Marcos
Lee's Summit, MO;United States;Missouri;Lee's Summit
Camarillo, CA United States;United States;California;Camarillo
tucson, arizona USA;United States;Arizona;Tucson
Retired Systems Analyst in Washington State;United States;Washington; 
Valencia, Estado Carabobo Venezuela;Venezuela;Carabobo;Valencia
georgia;United States;Georgia; 
Kent,, WA USA;United States;Washington;Kent
Oinklahoma;United States;Oklahoma;Oklahoma City
Tennessee US of A;United States;Tennessee; 
Highlands Ranch, CO United States;United States;Colorado;Highlands Ranch
Taconic, CT USA;United States;Connecticut;Salisbury
cincinnati, oh United States;United States;Ohio;Cincinnati
Fort-Coulonge, Quebec Canada;Canada;Quebec;Fort-Coulonge
ATLANTA, GA USA;United States;Georgia;Atlanta
San Mateo, CA USA;United States;California;San Mateo
Eastern, PA United States;United States;West Virginia; 
Lexington, KY;United States;Kentucky;Lexington
Corona, CA. United States;United States;California;Corona
California, USA;United States;California; 
Cupertino, CA USA;United States;California;Cupertino
London;United Kingdom;England;London
New Jersey/NYC;United States;New York;New York
Palm Springs area, CA United States;United States;California; 
Gainesville, FL USA;United States;Florida;Gainesville
Petaluma, CA United States;United States;California;Petaluma
Michigan USA;United States;Michigan; 
Duluth, MN. United States;United States;Minnesota;Duluth
Boca Raton,  Florida and Brooklyn, New York;United States;New York;New York
Brisbane, Queensland Australia;Australia;Queensland;Brisbane
TN;United States;Tennessee; 
Xanadu;United States;Florida; 
Blytheville, Arkansas;United States;Arkansas;Blytheville
Southfield, Michigan United States;United States;Michigan;Southfield
Farmington Hills, Mi United States;United States;Michigan;Farmington Hills
east coast;Australia;Tasmania; 
Heber City, UT;United States;Utah;Heber City
Uranus;United States;Alaska;Chiniak
Perth, Western Australia Australia;Australia;Western Australia;Perth
TUCSON;United States;Arizona;Tucson
South of Boston, MA United States of America;United States;Massachusetts;Boston
New England, USA;United States; ; 
Brookland, AR United States;United States;Arkansas;Brookland
Kuwait University;Kuwait;Al Asimah;Shuwaikh Educational
Madison, SD, USA;United States;South Dakota;Madison
revere, ma USA;United States;Massachusetts;Revere
North Hills, CA;United States;California;Los Angeles
Whittier, California United States;United States;California;Whittier
Kansas City, Missouri;United States;Missouri;Kansas City
Arlington, VA;United States;Virginia;Arlington
Northeast Ohio;United States;Ohio; 
Franklin, PA United States;United States;Pennsylvania;Franklin
Barrington, IL United States;United States;Illinois;Barrington
San Jose, Ca United States;United States;California;San Jose
Winnetka, CA USA;United States;California;Los Angeles
CT, USA;United States;Connecticut; 
Amherst, MA;United States;Massachusetts;Amherst
grinnell, IA;United States;Iowa;Grinnell
Phoenix;United States;Arizona;Phoenix
Optional;United States;Connecticut;Salisbury
Vancouver;United States;Washington;Vancouver
Tallahassee, FL;United States;Florida;Tallahassee
East Coast, USA and Toronto;United States; ; 
Tacoma, WA United States;United States;Washington;Tacoma
Thousand Oaks, CA USA;United States;California;Thousand Oaks
Bay Area, CA;United States;California; 
Glastonbury, CT USA;United States;Connecticut;Glastonbury
Indian Trail NC;United States;North Carolina;Indian Trail
Sandton;South Africa;Gauteng;Sandton
Rush, Ky United States;United States;Kentucky;Rush
HUMMELSTOWN, PA United States;United States;Pennsylvania;Hummelstown
Optics PhD Student in Durham, NC United States;United States;North Carolina;Durham
Tulsa, OK USA;United States;Oklahoma;Tulsa
the place;Slovenia; ; 
Heart of Dixie;United States;Alabama; 
Atlanta, Georgia   USA;United States;Georgia;Atlanta
South Carolina;United States;South Carolina; 
Rochester, MI;United States;Michigan;Rochester
Minneapolis, MN United States;United States;Minnesota;Minneapolis
Woodinville, Washington United States;United States;Washington;Woodinville
Rocklin, CA USA;United States;California;Rocklin
Bellevue, WA;United States;Washington;Bellevue
worcester, MA United States;United States;Massachusetts;Worcester
Katy, TX USA;United States;Texas;Katy
Varazdin, Croatia;Croatia;Varaždin County;Varaždin
Long Beach California;United States;California;Long Beach
Northampton, MA USA;United States;Massachusetts;Northampton
Musicland, USA;United States;Indiana;Franklin
Music City;United States;Tennessee;Nashville
Stuarts Draft;United States;Virginia;Stuarts Draft
Atlanta, GA USA;United States;Georgia;Atlanta
Lehi, UT USA;United States;Utah;Lehi
8 miles SW of MDW airport;Canada;British Columbia; 
Annapolis MD;United States;Maryland;Annapolis
Beauharnois, Quebec Canada;Canada;Quebec;Beauharnois
Hamden, CT USA;United States;Connecticut;Hamden
San Diego, California USA;United States;California;San Diego
Houston, Texas United States;United States;Texas;Houston
Campbell, ACT Australia;Australia;Australian Capital Territory;Campbell
TX;United States;Texas; 
Writer in Chicago, IL USA;United States;Illinois;Chicago
Van Nuys, CA USA;United States;California;Los Angeles
Afton, Tn;United States;Tennessee;Afton
NY, NY USA;United States;New York;New York
Bronxville, New York;United States;New York;Bronxville
Vermont, U.S.;United States;Vermont; 
Holt, MI, USA;United States;Michigan;Delhi charter Township
Takoma Park, MD United States;United States;Maryland;Takoma Park
Pheonix, AZ;United States;Arizona;Phoenix
arlington, va United States;United States;Virginia;Arlington
Cranston, RI United States;United States;Rhode Island;Cranston
Gladwin, MI USA;United States;Michigan;Gladwin
Ingleby Barwick. U.K.;United Kingdom;England; 
Otago, New Zealand;New Zealand;Otago; 
Virginia, United States;United States;Virginia; 
St. Petersburg, FL;United States;Florida;Saint Petersburg
pa-nyc;United States;New York;Queens
Spring Hill, WV USA;United States;West Virginia;South Charleston
Newton, IA United States;United States;Iowa;Newton
Caliente, Nevada United States;United States;Nevada;Caliente
Steelton, PA USA;United States;Pennsylvania;Steelton
Tokyo Japan;Japan;Pennsylvania;Tokyo
Sterling, VA;United States;Virginia;Sterling
East Coast;Australia;Tasmania; 
South Dakota, USA;United States;South Dakota; 
Granite City, IL.;United States;Illinois;Granite City
MD, USA;United States;Maryland; 
Tarzana, CA United States;United States;California;Los Angeles
Moore, OK USA;United States;Oklahoma;Moore
Gardena, CA USA;United States;California;Gardena
Phoenix, AZ, USA;United States;Arizona;Phoenix
Fremont, CA United States;United States;California;Fremont
Charlottesville, Virginia United States;United States;Virginia;Charlottesville
Union City, NJ, USA;United States;New Jersey;Union
Edinburgh, Scotland, UK;United Kingdom;Scotland;Edinburgh
Tokyo;Japan;Tokyo; 
west of new york and north of california;United States;Pennsylvania;Pittsburgh
Macomb, IL;United States;Illinois;Macomb
Saint - Petersburg, Russia;Russia;Saint Petersburg;Saint Petersburg
u.s.a.;United States; ; 
Salisbury, NC USA;United States;North Carolina;Salisbury
Maine, United States;United States;Maine; 
Outside, Time;New Zealand;Waikato; 
Helsinki, Finland;Finland;Uusimaa;Helsinki
RANDOLPH, MA USA;United States;Massachusetts;Randolph
Connecticut USA;United States;Connecticut; 
Dublin., Leinster. Ireland;Ireland;Dublin;Dublin
No Where;Norway; ; 
New York  USA;United States;New York;New York
consultant in //vt;France;Pays de la Loire;Ernee
Wheaton, IL USA;United States;Illinois;Wheaton
Mexico City, D.F. Mexico;Mexico;Federal District;Mexico City
Jerusalem Israel;Israel;Jerusalem District;Jerusalem
Naperville,IL;United States;Illinois;Naperville
Spring, TX United States;United States;Texas;Spring
Kearney, Nebraska;United States;Nebraska;Kearney
Marysville, OH United States;United States;Ohio;Marysville
Columbus, OH United States;United States;Ohio;Columbus
Indianapolis, IN USA;United States;Indiana;Indianapolis
Everywhere;United States;Florida;North Bay Village
Highland Springs, VA United States;United States;Virginia;Highland Springs
portland, oregun;United States;Oregon;Portland
Metairie, Louisiana United States;United States;Louisiana;Metairie
Raleigh, NC;United States;North Carolina;Raleigh
Claremont, CA United States;United States;California;Claremont
Chesapeake, VA.;United States;Virginia;Chesapeake
Valparaiso, IN;United States;Indiana;Valparaiso
Vienna, Austria;Austria;Vienna;Vienna
New York, New York, USA;United States;New York;New York
Catonsville, MD United States;United States;Maryland;Catonsville
Nashville;United States;Tennessee;Nashville
Long Island, New York United States;United States;New York; 
Fish Creek, Wi USA;United States;Wisconsin;Fish Creek
Retired Beach Bum in Rehoboth Beach, DE;United States;Delaware;Rehoboth Beach
Petoskey, MI United States;United States;Michigan;Petoskey
chicago, il;United States;Illinois;Chicago
Rosamond, CA;United States;California;Rosamond
el paso texas;United States;Texas;El Paso
Nunya;Nigeria;Abia;Nunya
Frankfort, Kentucky USA;United States;Kentucky;Frankfort
FiveStarPhony,NJ;United States;New Jersey; 
Melbourne, Vic Australia;Australia;Victoria;Melbourne
New London CT;United States;Connecticut;New London
Smithfield, NC United States;United States;North Carolina;Smithfield
Brooklyn Center, MN USA;United States;Minnesota;Brooklyn Center
Detroit, MI;United States;Michigan;Detroit
Lithia Springs, GA;United States;Georgia;Lithia Springs
Minnesota United States;United States;Minnesota; 
Austin, TX United States;United States;Texas;Austin
Stevens Point, Wisconsin United States;United States;Wisconsin;Stevens Point
Sterling, VA USA;United States;Virginia;Sterling
Brooklyn;United States;New York;New York
Halifax, Canada;Canada;Nova Scotia;Halifax
El Paso, TX;United States;Texas;El Paso
Oakland CA, USA;United States;California;Oakland
Huntsville,Alabama;United States;Alabama;Huntsville
East Windsor, NJ;United States;New Jersey;East Windsor
Not San Francisco;Mexico;Distrito Federal;Ciudad de Mexico
on the road;United Kingdom; ;Doncaster
